年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
115,02,719,龍崎,19高＆特高壓電力小計,**,2955,370356
115,02,719,龍崎,20電力小計,**,3196,413802
115,02,719,龍崎,21綜合＆電力小計,**,3449,451477
115,02,719,龍崎,22電燈＆綜合＆電力小計,**,3523,879320
115,02,719,龍崎,23臨時電燈,*,0,83
115,02,719,龍崎,24臨時電力,*,0,0
115,02,719,龍崎,25臨時用電小計,*,0,83
115,02,719,龍崎,26總計（含臨時用電）,**,3523,879403
115,02,719,龍崎,27表燈合計,**,74,427926
115,02,719,龍崎,28綜合＆電力合計,**,3449,451477
115,02,720,官田,1表燈非營業用,17324,60,3158584
115,02,720,官田,2表燈營業用,632,659,566533
115,02,720,官田,3表燈小計,**,719,3725117
115,02,720,官田,4低壓綜合裝置非營業用,*,0,0
115,02,720,官田,5低壓綜合需量非營業用,23,1218,74325
115,02,720,官田,6低壓電動車非營業用,*,200,880
115,02,720,官田,7低壓綜合非營業用電小計,**,1418,75205
115,02,720,官田,8低壓綜合裝置營業用,*,0,0
115,02,720,官田,9低壓綜合需量營業用,25,1035,176513
115,02,720,官田,10低壓電動車營業用,*,0,0
115,02,720,官田,11低壓綜合營業用電小計,**,1035,176513
115,02,720,官田,12低壓綜合用電小計,**,2453,251718
115,02,720,官田,13低壓裝置電力,146,1289,256619
115,02,720,官田,14低壓需量電力,219,9290,1034068
115,02,720,官田,15低壓電力小計,**,10579,1290687
115,02,720,官田,16高壓電力,135,72491,13578738
115,02,720,官田,17高壓電動車,*,0,0
115,02,720,官田,18特高壓電力,8,100600,24868145
115,02,720,官田,19高＆特高壓電力小計,**,173091,38446883
115,02,720,官田,20電力小計,**,183670,39737570
115,02,720,官田,21綜合＆電力小計,**,186123,39989288
115,02,720,官田,22電燈＆綜合＆電力小計,**,186842,43714405
