年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
114,12,604,竹崎,8低壓綜合裝置營業用,*,0,0
114,12,604,竹崎,9低壓綜合需量營業用,26,702,184879
114,12,604,竹崎,10低壓電動車營業用,*,0,0
114,12,604,竹崎,11低壓綜合營業用電小計,**,702,184879
114,12,604,竹崎,12低壓綜合用電小計,**,1384,254079
114,12,604,竹崎,13低壓裝置電力,322,1713,390084
114,12,604,竹崎,14低壓需量電力,115,2460,434445
114,12,604,竹崎,15低壓電力小計,**,4173,824529
114,12,604,竹崎,16高壓電力,12,3274,976920
114,12,604,竹崎,17高壓電動車,*,0,0
114,12,604,竹崎,18特高壓電力,*,0,0
114,12,604,竹崎,19高＆特高壓電力小計,**,3274,976920
114,12,604,竹崎,20電力小計,**,7447,1801449
114,12,604,竹崎,21綜合＆電力小計,**,8831,2055528
114,12,604,竹崎,22電燈＆綜合＆電力小計,**,9850,7785078
114,12,604,竹崎,23臨時電燈,9,0,1996
114,12,604,竹崎,24臨時電力,*,99,1840
114,12,604,竹崎,25臨時用電小計,**,99,3836
114,12,604,竹崎,26總計（含臨時用電）,**,9850,7788914
114,12,604,竹崎,27表燈合計,**,1019,5731546
114,12,604,竹崎,28綜合＆電力合計,**,8831,2057368
114,12,605,阿里山,1表燈非營業用,3105,0,873817
114,12,605,阿里山,2表燈營業用,307,305,441109
114,12,605,阿里山,3表燈小計,**,305,1314926
114,12,605,阿里山,4低壓綜合裝置非營業用,*,0,0
114,12,605,阿里山,5低壓綜合需量非營業用,12,200,12423
114,12,605,阿里山,6低壓電動車非營業用,*,0,0
114,12,605,阿里山,7低壓綜合非營業用電小計,**,200,12423
114,12,605,阿里山,8低壓綜合裝置營業用,*,0,0
114,12,605,阿里山,9低壓綜合需量營業用,8,714,88320
114,12,605,阿里山,10低壓電動車營業用,*,0,0
114,12,605,阿里山,11低壓綜合營業用電小計,**,714,88320
114,12,605,阿里山,12低壓綜合用電小計,**,914,100743
114,12,605,阿里山,13低壓裝置電力,52,298,53220
114,12,605,阿里山,14低壓需量電力,21,307,59631
114,12,605,阿里山,15低壓電力小計,**,605,112851
114,12,605,阿里山,16高壓電力,*,1080,323200
114,12,605,阿里山,17高壓電動車,*,0,0
114,12,605,阿里山,18特高壓電力,*,0,0
114,12,605,阿里山,19高＆特高壓電力小計,*,1080,323200
114,12,605,阿里山,20電力小計,**,1685,436051
114,12,605,阿里山,21綜合＆電力小計,**,2599,536794
114,12,605,阿里山,22電燈＆綜合＆電力小計,**,2904,1851720
114,12,605,阿里山,23臨時電燈,*,0,5616
114,12,605,阿里山,24臨時電力,*,13,80
114,12,605,阿里山,25臨時用電小計,*,13,5696
114,12,605,阿里山,26總計（含臨時用電）,**,2904,1857416
114,12,605,阿里山,27表燈合計,**,305,1320542
114,12,605,阿里山,28綜合＆電力合計,**,2599,536874
114,12,606,中埔,1表燈非營業用,29543,117,7420334
114,12,606,中埔,2表燈營業用,1536,1322,1325913
114,12,606,中埔,3表燈小計,**,1439,8746247
114,12,606,中埔,4低壓綜合裝置非營業用,*,0,0
114,12,606,中埔,5低壓綜合需量非營業用,18,740,57025
114,12,606,中埔,6低壓電動車非營業用,*,0,0
114,12,606,中埔,7低壓綜合非營業用電小計,**,740,57025
114,12,606,中埔,8低壓綜合裝置營業用,*,0,0
114,12,606,中埔,9低壓綜合需量營業用,57,2650,521389
114,12,606,中埔,10低壓電動車營業用,6,1680,49560
114,12,606,中埔,11低壓綜合營業用電小計,**,4330,570949
114,12,606,中埔,12低壓綜合用電小計,**,5070,627974
114,12,606,中埔,13低壓裝置電力,986,4736,708411
114,12,606,中埔,14低壓需量電力,235,6558,1039365
114,12,606,中埔,15低壓電力小計,**,11294,1747776
114,12,606,中埔,16高壓電力,9,3345,1068560
114,12,606,中埔,17高壓電動車,*,0,0
114,12,606,中埔,18特高壓電力,*,0,0
114,12,606,中埔,19高＆特高壓電力小計,**,3345,1068560
114,12,606,中埔,20電力小計,**,14639,2816336
114,12,606,中埔,21綜合＆電力小計,**,19709,3444310
114,12,606,中埔,22電燈＆綜合＆電力小計,**,21148,12190557
114,12,606,中埔,23臨時電燈,27,0,4261
114,12,606,中埔,24臨時電力,*,22,1640
114,12,606,中埔,25臨時用電小計,**,22,5901
114,12,606,中埔,26總計（含臨時用電）,**,21148,12196458
114,12,606,中埔,27表燈合計,**,1439,8750508
114,12,606,中埔,28綜合＆電力合計,**,19709,3445950
114,12,607,大埔,1表燈非營業用,1981,0,202924
114,12,607,大埔,2表燈營業用,129,171,102069
114,12,607,大埔,3表燈小計,**,171,304993
114,12,607,大埔,4低壓綜合裝置非營業用,*,0,0
114,12,607,大埔,5低壓綜合需量非營業用,6,211,15195
114,12,607,大埔,6低壓電動車非營業用,*,0,0
114,12,607,大埔,7低壓綜合非營業用電小計,**,211,15195
114,12,607,大埔,8低壓綜合裝置營業用,*,0,0
114,12,607,大埔,9低壓綜合需量營業用,*,51,15230
114,12,607,大埔,10低壓電動車營業用,*,0,0
114,12,607,大埔,11低壓綜合營業用電小計,*,51,15230
114,12,607,大埔,12低壓綜合用電小計,**,262,30425
114,12,607,大埔,13低壓裝置電力,13,88,15879
114,12,607,大埔,14低壓需量電力,17,164,10952
114,12,607,大埔,15低壓電力小計,**,252,26831
114,12,607,大埔,16高壓電力,*,3999,1309600
114,12,607,大埔,17高壓電動車,*,0,0
114,12,607,大埔,18特高壓電力,*,0,0
114,12,607,大埔,19高＆特高壓電力小計,*,3999,1309600
114,12,607,大埔,20電力小計,**,4251,1336431
114,12,607,大埔,21綜合＆電力小計,**,4513,1366856
114,12,607,大埔,22電燈＆綜合＆電力小計,**,4684,1671849
114,12,607,大埔,23臨時電燈,*,0,0
114,12,607,大埔,24臨時電力,*,0,0
114,12,607,大埔,25臨時用電小計,*,0,0
114,12,607,大埔,26總計（含臨時用電）,**,4684,1671849
114,12,607,大埔,27表燈合計,**,171,304993
114,12,607,大埔,28綜合＆電力合計,**,4513,1366856
114,12,608,水上,1表燈非營業用,35176,234,7283425
114,12,608,水上,2表燈營業用,1658,1570,1968110
114,12,608,水上,3表燈小計,**,1804,9251535
114,12,608,水上,4低壓綜合裝置非營業用,*,0,0
114,12,608,水上,5低壓綜合需量非營業用,25,1537,215930
114,12,608,水上,6低壓電動車非營業用,*,0,0
114,12,608,水上,7低壓綜合非營業用電小計,**,1537,215930
114,12,608,水上,8低壓綜合裝置營業用,*,0,0
114,12,608,水上,9低壓綜合需量營業用,63,2658,487335
114,12,608,水上,10低壓電動車營業用,*,0,0
114,12,608,水上,11低壓綜合營業用電小計,**,2658,487335
114,12,608,水上,12低壓綜合用電小計,**,4195,703265
114,12,608,水上,13低壓裝置電力,611,4753,1016810
114,12,608,水上,14低壓需量電力,240,9683,1431430
114,12,608,水上,15低壓電力小計,**,14436,2448240
114,12,608,水上,16高壓電力,45,20416,5180587
114,12,608,水上,17高壓電動車,*,0,0
114,12,608,水上,18特高壓電力,*,7100,2127600
114,12,608,水上,19高＆特高壓電力小計,**,27516,7308187
114,12,608,水上,20電力小計,**,41952,9756427
114,12,608,水上,21綜合＆電力小計,**,46147,10459692
114,12,608,水上,22電燈＆綜合＆電力小計,**,47951,19711227
114,12,608,水上,23臨時電燈,51,0,18179
114,12,608,水上,24臨時電力,6,343,53651
114,12,608,水上,25臨時用電小計,**,343,71830
114,12,608,水上,26總計（含臨時用電）,**,47951,19783057
114,12,608,水上,27表燈合計,**,1804,9269714
114,12,608,水上,28綜合＆電力合計,**,46147,10513343
114,12,611,鹿草,1表燈非營業用,11784,100,1504728
114,12,611,鹿草,2表燈營業用,277,504,250005
114,12,611,鹿草,3表燈小計,**,604,1754733
114,12,611,鹿草,4低壓綜合裝置非營業用,*,0,0
114,12,611,鹿草,5低壓綜合需量非營業用,11,334,13241
114,12,611,鹿草,6低壓電動車非營業用,*,0,0
114,12,611,鹿草,7低壓綜合非營業用電小計,**,334,13241
114,12,611,鹿草,8低壓綜合裝置營業用,*,0,0
114,12,611,鹿草,9低壓綜合需量營業用,6,122,59149
114,12,611,鹿草,10低壓電動車營業用,*,180,2880
114,12,611,鹿草,11低壓綜合營業用電小計,**,302,62029
114,12,611,鹿草,12低壓綜合用電小計,**,636,75270
114,12,611,鹿草,13低壓裝置電力,482,2592,303438
114,12,611,鹿草,14低壓需量電力,101,5840,963064
114,12,611,鹿草,15低壓電力小計,**,8432,1266502
114,12,611,鹿草,16高壓電力,24,17920,6317048
114,12,611,鹿草,17高壓電動車,*,0,0
114,12,611,鹿草,18特高壓電力,*,0,0
114,12,611,鹿草,19高＆特高壓電力小計,**,17920,6317048
114,12,611,鹿草,20電力小計,**,26352,7583550
114,12,611,鹿草,21綜合＆電力小計,**,26988,7658820
114,12,611,鹿草,22電燈＆綜合＆電力小計,**,27592,9413553
114,12,611,鹿草,23臨時電燈,12,0,8878
114,12,611,鹿草,24臨時電力,*,434,34281
114,12,611,鹿草,25臨時用電小計,**,434,43159
114,12,611,鹿草,26總計（含臨時用電）,**,27592,9456712
114,12,611,鹿草,27表燈合計,**,604,1763611
114,12,611,鹿草,28綜合＆電力合計,**,26988,7693101
114,12,612,太保,1表燈非營業用,33672,239,6389696
114,12,612,太保,2表燈營業用,1505,2003,1464181
114,12,612,太保,3表燈小計,**,2242,7853877
114,12,612,太保,4低壓綜合裝置非營業用,*,0,0
114,12,612,太保,5低壓綜合需量非營業用,42,2162,250507
114,12,612,太保,6低壓電動車非營業用,*,0,0
114,12,612,太保,7低壓綜合非營業用電小計,**,2162,250507
114,12,612,太保,8低壓綜合裝置營業用,*,0,0
114,12,612,太保,9低壓綜合需量營業用,54,3422,739272
114,12,612,太保,10低壓電動車營業用,*,608,7148
114,12,612,太保,11低壓綜合營業用電小計,**,4030,746420
114,12,612,太保,12低壓綜合用電小計,**,6192,996927
114,12,612,太保,13低壓裝置電力,405,2446,486314
114,12,612,太保,14低壓需量電力,163,9837,1633820
114,12,612,太保,15低壓電力小計,**,12283,2120134
114,12,612,太保,16高壓電力,88,38723,11225201
114,12,612,太保,17高壓電動車,*,1200,111200
114,12,612,太保,18特高壓電力,*,21500,8337600
114,12,612,太保,19高＆特高壓電力小計,**,61423,19674001
114,12,612,太保,20電力小計,**,73706,21794135
114,12,612,太保,21綜合＆電力小計,**,79898,22791062
114,12,612,太保,22電燈＆綜合＆電力小計,**,82140,30644939
114,12,612,太保,23臨時電燈,38,0,3265
114,12,612,太保,24臨時電力,15,14079,11701600
114,12,612,太保,25臨時用電小計,**,14079,11704865
114,12,612,太保,26總計（含臨時用電）,**,82140,42349804
114,12,612,太保,27表燈合計,**,2242,7857142
114,12,612,太保,28綜合＆電力合計,**,79898,34492662
114,12,613,朴子,1表燈非營業用,31420,177,5333094
114,12,613,朴子,2表燈營業用,2228,2033,1851910
114,12,613,朴子,3表燈小計,**,2210,7185004
114,12,613,朴子,4低壓綜合裝置非營業用,*,0,0
114,12,613,朴子,5低壓綜合需量非營業用,42,2332,215555
114,12,613,朴子,6低壓電動車非營業用,*,0,0
114,12,613,朴子,7低壓綜合非營業用電小計,**,2332,215555
114,12,613,朴子,8低壓綜合裝置營業用,*,32,3754
114,12,613,朴子,9低壓綜合需量營業用,91,3641,742246
114,12,613,朴子,10低壓電動車營業用,*,0,0
114,12,613,朴子,11低壓綜合營業用電小計,**,3673,746000
114,12,613,朴子,12低壓綜合用電小計,**,6005,961555
114,12,613,朴子,13低壓裝置電力,1518,4915,620680
114,12,613,朴子,14低壓需量電力,230,8177,1230034
114,12,613,朴子,15低壓電力小計,**,13092,1850714
114,12,613,朴子,16高壓電力,48,31332,9099032
114,12,613,朴子,17高壓電動車,*,0,0
114,12,613,朴子,18特高壓電力,*,0,0
114,12,613,朴子,19高＆特高壓電力小計,**,31332,9099032
114,12,613,朴子,20電力小計,**,44424,10949746
114,12,613,朴子,21綜合＆電力小計,**,50429,11911301
114,12,613,朴子,22電燈＆綜合＆電力小計,**,52639,19096305
114,12,613,朴子,23臨時電燈,35,0,5659
114,12,613,朴子,24臨時電力,*,353,48200
114,12,613,朴子,25臨時用電小計,**,353,53859
114,12,613,朴子,26總計（含臨時用電）,**,52639,19150164
114,12,613,朴子,27表燈合計,**,2210,7190663
114,12,613,朴子,28綜合＆電力合計,**,50429,11959501
114,12,614,東石,1表燈非營業用,13599,15,2266474
114,12,614,東石,2表燈營業用,527,434,418395
114,12,614,東石,3表燈小計,**,449,2684869
114,12,614,東石,4低壓綜合裝置非營業用,*,0,0
114,12,614,東石,5低壓綜合需量非營業用,14,423,22746
114,12,614,東石,6低壓電動車非營業用,*,0,0
114,12,614,東石,7低壓綜合非營業用電小計,**,423,22746
114,12,614,東石,8低壓綜合裝置營業用,*,0,0
114,12,614,東石,9低壓綜合需量營業用,13,330,42367
114,12,614,東石,10低壓電動車營業用,*,0,0
114,12,614,東石,11低壓綜合營業用電小計,**,330,42367
114,12,614,東石,12低壓綜合用電小計,**,753,65113
114,12,614,東石,13低壓裝置電力,2349,10702,1936129
114,12,614,東石,14低壓需量電力,234,4172,596690
114,12,614,東石,15低壓電力小計,**,14874,2532819
114,12,614,東石,16高壓電力,15,4853,1159420
114,12,614,東石,17高壓電動車,*,0,0
114,12,614,東石,18特高壓電力,*,0,61600
114,12,614,東石,19高＆特高壓電力小計,**,4853,1221020
114,12,614,東石,20電力小計,**,19727,3753839
114,12,614,東石,21綜合＆電力小計,**,20480,3818952
114,12,614,東石,22電燈＆綜合＆電力小計,**,20929,6503821
114,12,614,東石,23臨時電燈,10,0,7772
114,12,614,東石,24臨時電力,*,0,0
114,12,614,東石,25臨時用電小計,**,0,7772
114,12,614,東石,26總計（含臨時用電）,**,20929,6511593
114,12,614,東石,27表燈合計,**,449,2692641
114,12,614,東石,28綜合＆電力合計,**,20480,3818952
114,12,615,六腳,1表燈非營業用,20022,115,2872882
114,12,615,六腳,2表燈營業用,654,403,609454
114,12,615,六腳,3表燈小計,**,518,3482336
114,12,615,六腳,4低壓綜合裝置非營業用,*,0,0
114,12,615,六腳,5低壓綜合需量非營業用,13,474,13968
114,12,615,六腳,6低壓電動車非營業用,*,0,0
114,12,615,六腳,7低壓綜合非營業用電小計,**,474,13968
114,12,615,六腳,8低壓綜合裝置營業用,*,0,0
114,12,615,六腳,9低壓綜合需量營業用,31,1277,271016
114,12,615,六腳,10低壓電動車營業用,*,0,0
114,12,615,六腳,11低壓綜合營業用電小計,**,1277,271016
114,12,615,六腳,12低壓綜合用電小計,**,1751,284984
114,12,615,六腳,13低壓裝置電力,366,2168,526646
114,12,615,六腳,14低壓需量電力,125,5190,923875
114,12,615,六腳,15低壓電力小計,**,7358,1450521
114,12,615,六腳,16高壓電力,6,1480,521344
114,12,615,六腳,17高壓電動車,*,0,0
114,12,615,六腳,18特高壓電力,*,0,0
114,12,615,六腳,19高＆特高壓電力小計,**,1480,521344
114,12,615,六腳,20電力小計,**,8838,1971865
114,12,615,六腳,21綜合＆電力小計,**,10589,2256849
114,12,615,六腳,22電燈＆綜合＆電力小計,**,11107,5739185
114,12,615,六腳,23臨時電燈,13,0,343
114,12,615,六腳,24臨時電力,*,180,9760
114,12,615,六腳,25臨時用電小計,**,180,10103
114,12,615,六腳,26總計（含臨時用電）,**,11107,5749288
114,12,615,六腳,27表燈合計,**,518,3482679
114,12,615,六腳,28綜合＆電力合計,**,10589,2266609
114,12,616,新港,1表燈非營業用,25764,22,3502320
114,12,616,新港,2表燈營業用,1307,1192,872851
114,12,616,新港,3表燈小計,**,1214,4375171
114,12,616,新港,4低壓綜合裝置非營業用,*,0,0
114,12,616,新港,5低壓綜合需量非營業用,18,971,77872
114,12,616,新港,6低壓電動車非營業用,*,0,0
114,12,616,新港,7低壓綜合非營業用電小計,**,971,77872
114,12,616,新港,8低壓綜合裝置營業用,*,0,0
114,12,616,新港,9低壓綜合需量營業用,36,1625,293813
114,12,616,新港,10低壓電動車營業用,*,0,0
114,12,616,新港,11低壓綜合營業用電小計,**,1625,293813
114,12,616,新港,12低壓綜合用電小計,**,2596,371685
114,12,616,新港,13低壓裝置電力,602,3303,592295
114,12,616,新港,14低壓需量電力,161,6848,1148092
114,12,616,新港,15低壓電力小計,**,10151,1740387
114,12,616,新港,16高壓電力,18,4070,806819
114,12,616,新港,17高壓電動車,*,0,0
114,12,616,新港,18特高壓電力,*,0,0
114,12,616,新港,19高＆特高壓電力小計,**,4070,806819
114,12,616,新港,20電力小計,**,14221,2547206
114,12,616,新港,21綜合＆電力小計,**,16817,2918891
114,12,616,新港,22電燈＆綜合＆電力小計,**,18031,7294062
114,12,616,新港,23臨時電燈,43,0,3025
114,12,616,新港,24臨時電力,*,75,6920
114,12,616,新港,25臨時用電小計,**,75,9945
114,12,616,新港,26總計（含臨時用電）,**,18031,7304007
114,12,616,新港,27表燈合計,**,1214,4378196
114,12,616,新港,28綜合＆電力合計,**,16817,2925811
114,12,621,民雄,1表燈非營業用,59098,374,12521106
114,12,621,民雄,2表燈營業用,3630,3746,3999008
114,12,621,民雄,3表燈小計,**,4120,16520114
114,12,621,民雄,4低壓綜合裝置非營業用,*,0,0
114,12,621,民雄,5低壓綜合需量非營業用,35,2085,190924
114,12,621,民雄,6低壓電動車非營業用,*,0,0
114,12,621,民雄,7低壓綜合非營業用電小計,**,2085,190924
114,12,621,民雄,8低壓綜合裝置營業用,*,0,0
114,12,621,民雄,9低壓綜合需量營業用,112,6015,1320362
114,12,621,民雄,10低壓電動車營業用,7,2419,41760
114,12,621,民雄,11低壓綜合營業用電小計,**,8434,1362122
114,12,621,民雄,12低壓綜合用電小計,**,10519,1553046
114,12,621,民雄,13低壓裝置電力,1647,8202,1267713
114,12,621,民雄,14低壓需量電力,415,19781,3236016
114,12,621,民雄,15低壓電力小計,**,27983,4503729
114,12,621,民雄,16高壓電力,165,91597,25996785
114,12,621,民雄,17高壓電動車,*,0,0
114,12,621,民雄,18特高壓電力,6,45819,16440254
114,12,621,民雄,19高＆特高壓電力小計,**,137416,42437039
114,12,621,民雄,20電力小計,**,165399,46940768
114,12,621,民雄,21綜合＆電力小計,**,175918,48493814
114,12,621,民雄,22電燈＆綜合＆電力小計,**,180038,65013928
114,12,621,民雄,23臨時電燈,60,0,14773
114,12,621,民雄,24臨時電力,6,567,19336
114,12,621,民雄,25臨時用電小計,**,567,34109
114,12,621,民雄,26總計（含臨時用電）,**,180038,65048037
114,12,621,民雄,27表燈合計,**,4120,16534887
114,12,621,民雄,28綜合＆電力合計,**,175918,48513150
114,12,622,大林,1表燈非營業用,23522,281,6067760
114,12,622,大林,2表燈營業用,1382,2187,1728992
114,12,622,大林,3表燈小計,**,2468,7796752
114,12,622,大林,4低壓綜合裝置非營業用,*,0,0
114,12,622,大林,5低壓綜合需量非營業用,43,2221,263111
114,12,622,大林,6低壓電動車非營業用,*,0,0
114,12,622,大林,7低壓綜合非營業用電小計,**,2221,263111
114,12,622,大林,8低壓綜合裝置營業用,*,0,0
114,12,622,大林,9低壓綜合需量營業用,49,1888,327697
114,12,622,大林,10低壓電動車營業用,*,679,15280
114,12,622,大林,11低壓綜合營業用電小計,**,2567,342977
114,12,622,大林,12低壓綜合用電小計,**,4788,606088
114,12,622,大林,13低壓裝置電力,488,5290,806038
114,12,622,大林,14低壓需量電力,245,14030,2048197
114,12,622,大林,15低壓電力小計,**,19320,2854235
114,12,622,大林,16高壓電力,95,69908,22555354
114,12,622,大林,17高壓電動車,*,0,0
114,12,622,大林,18特高壓電力,*,0,0
114,12,622,大林,19高＆特高壓電力小計,**,69908,22555354
114,12,622,大林,20電力小計,**,89228,25409589
114,12,622,大林,21綜合＆電力小計,**,94016,26015677
114,12,622,大林,22電燈＆綜合＆電力小計,**,96484,33812429
114,12,622,大林,23臨時電燈,34,0,8800
114,12,622,大林,24臨時電力,6,756,53244
114,12,622,大林,25臨時用電小計,**,756,62044
114,12,622,大林,26總計（含臨時用電）,**,96484,33874473
114,12,622,大林,27表燈合計,**,2468,7805552
114,12,622,大林,28綜合＆電力合計,**,94016,26068921
114,12,623,溪口,1表燈非營業用,13118,64,1192857
114,12,623,溪口,2表燈營業用,430,228,202761
114,12,623,溪口,3表燈小計,**,292,1395618
114,12,623,溪口,4低壓綜合裝置非營業用,*,0,0
114,12,623,溪口,5低壓綜合需量非營業用,*,231,7400
114,12,623,溪口,6低壓電動車非營業用,*,0,0
114,12,623,溪口,7低壓綜合非營業用電小計,*,231,7400
114,12,623,溪口,8低壓綜合裝置營業用,*,0,0
114,12,623,溪口,9低壓綜合需量營業用,14,397,72163
114,12,623,溪口,10低壓電動車營業用,*,0,0
114,12,623,溪口,11低壓綜合營業用電小計,**,397,72163
114,12,623,溪口,12低壓綜合用電小計,**,628,79563
114,12,623,溪口,13低壓裝置電力,404,3066,631042
114,12,623,溪口,14低壓需量電力,105,4872,631077
114,12,623,溪口,15低壓電力小計,**,7938,1262119
114,12,623,溪口,16高壓電力,11,3617,802920
114,12,623,溪口,17高壓電動車,*,0,0
114,12,623,溪口,18特高壓電力,*,0,0
114,12,623,溪口,19高＆特高壓電力小計,**,3617,802920
114,12,623,溪口,20電力小計,**,11555,2065039
114,12,623,溪口,21綜合＆電力小計,**,12183,2144602
114,12,623,溪口,22電燈＆綜合＆電力小計,**,12475,3540220
114,12,623,溪口,23臨時電燈,*,0,0
114,12,623,溪口,24臨時電力,*,99,21720
114,12,623,溪口,25臨時用電小計,**,99,21720
114,12,623,溪口,26總計（含臨時用電）,**,12475,3561940
114,12,623,溪口,27表燈合計,**,292,1395618
114,12,623,溪口,28綜合＆電力合計,**,12183,2166322
114,12,624,義竹,1表燈非營業用,11098,10,1618545
114,12,624,義竹,2表燈營業用,349,361,219697
114,12,624,義竹,3表燈小計,**,371,1838242
114,12,624,義竹,4低壓綜合裝置非營業用,*,0,0
114,12,624,義竹,5低壓綜合需量非營業用,9,340,11240
114,12,624,義竹,6低壓電動車非營業用,*,0,0
114,12,624,義竹,7低壓綜合非營業用電小計,**,340,11240
114,12,624,義竹,8低壓綜合裝置營業用,*,0,0
114,12,624,義竹,9低壓綜合需量營業用,17,330,79888
114,12,624,義竹,10低壓電動車營業用,*,0,0
114,12,624,義竹,11低壓綜合營業用電小計,**,330,79888
114,12,624,義竹,12低壓綜合用電小計,**,670,91128
114,12,624,義竹,13低壓裝置電力,2275,9253,2094632
114,12,624,義竹,14低壓需量電力,329,7245,1345387
114,12,624,義竹,15低壓電力小計,**,16498,3440019
114,12,624,義竹,16高壓電力,20,4229,1038843
114,12,624,義竹,17高壓電動車,*,0,0
114,12,624,義竹,18特高壓電力,*,0,364600
114,12,624,義竹,19高＆特高壓電力小計,**,4229,1403443
114,12,624,義竹,20電力小計,**,20727,4843462
114,12,624,義竹,21綜合＆電力小計,**,21397,4934590
114,12,624,義竹,22電燈＆綜合＆電力小計,**,21768,6772832
114,12,624,義竹,23臨時電燈,*,0,1499
114,12,624,義竹,24臨時電力,38,3105,290200
114,12,624,義竹,25臨時用電小計,**,3105,291699
114,12,624,義竹,26總計（含臨時用電）,**,21768,7064531
114,12,624,義竹,27表燈合計,**,371,1839741
114,12,624,義竹,28綜合＆電力合計,**,21397,5224790
114,12,625,布袋,1表燈非營業用,16593,88,3196292
114,12,625,布袋,2表燈營業用,683,544,641219
114,12,625,布袋,3表燈小計,**,632,3837511
114,12,625,布袋,4低壓綜合裝置非營業用,*,0,0
114,12,625,布袋,5低壓綜合需量非營業用,22,1107,76882
114,12,625,布袋,6低壓電動車非營業用,*,0,0
114,12,625,布袋,7低壓綜合非營業用電小計,**,1107,76882
114,12,625,布袋,8低壓綜合裝置營業用,*,0,0
114,12,625,布袋,9低壓綜合需量營業用,28,1195,243417
114,12,625,布袋,10低壓電動車營業用,*,450,11360
114,12,625,布袋,11低壓綜合營業用電小計,**,1645,254777
114,12,625,布袋,12低壓綜合用電小計,**,2752,331659
114,12,625,布袋,13低壓裝置電力,2953,9863,2336505
114,12,625,布袋,14低壓需量電力,299,5262,975166
114,12,625,布袋,15低壓電力小計,**,15125,3311671
114,12,625,布袋,16高壓電力,16,3320,757960
114,12,625,布袋,17高壓電動車,*,0,0
114,12,625,布袋,18特高壓電力,*,0,38400
114,12,625,布袋,19高＆特高壓電力小計,**,3320,796360
114,12,625,布袋,20電力小計,**,18445,4108031
114,12,625,布袋,21綜合＆電力小計,**,21197,4439690
114,12,625,布袋,22電燈＆綜合＆電力小計,**,21829,8277201
114,12,625,布袋,23臨時電燈,13,0,1256
114,12,625,布袋,24臨時電力,13,649,175280
114,12,625,布袋,25臨時用電小計,**,649,176536
114,12,625,布袋,26總計（含臨時用電）,**,21829,8453737
114,12,625,布袋,27表燈合計,**,632,3838767
114,12,625,布袋,28綜合＆電力合計,**,21197,4614970
114,12,630,斗南,1表燈非營業用,33559,287,5601943
114,12,630,斗南,2表燈營業用,1865,3006,1832124
114,12,630,斗南,3表燈小計,**,3293,7434067
114,12,630,斗南,4低壓綜合裝置非營業用,*,0,0
114,12,630,斗南,5低壓綜合需量非營業用,54,2216,250725
114,12,630,斗南,6低壓電動車非營業用,*,11,643
114,12,630,斗南,7低壓綜合非營業用電小計,**,2227,251368
114,12,630,斗南,8低壓綜合裝置營業用,*,0,0
114,12,630,斗南,9低壓綜合需量營業用,127,6126,1256734
114,12,630,斗南,10低壓電動車營業用,*,511,42960
114,12,630,斗南,11低壓綜合營業用電小計,**,6637,1299694
114,12,630,斗南,12低壓綜合用電小計,**,8864,1551062
114,12,630,斗南,13低壓裝置電力,245,2909,468021
114,12,630,斗南,14低壓需量電力,229,11357,1676526
114,12,630,斗南,15低壓電力小計,**,14266,2144547
114,12,630,斗南,16高壓電力,57,20505,4259142
114,12,630,斗南,17高壓電動車,*,900,55680
114,12,630,斗南,18特高壓電力,*,0,0
114,12,630,斗南,19高＆特高壓電力小計,**,21405,4314822
114,12,630,斗南,20電力小計,**,35671,6459369
114,12,630,斗南,21綜合＆電力小計,**,44535,8010431
114,12,630,斗南,22電燈＆綜合＆電力小計,**,47828,15444498
114,12,630,斗南,23臨時電燈,83,0,19588
114,12,630,斗南,24臨時電力,7,299,23911
114,12,630,斗南,25臨時用電小計,**,299,43499
114,12,630,斗南,26總計（含臨時用電）,**,47828,15487997
114,12,630,斗南,27表燈合計,**,3293,7453655
114,12,630,斗南,28綜合＆電力合計,**,44535,8034342
114,12,631,大埤,1表燈非營業用,15729,124,2811535
114,12,631,大埤,2表燈營業用,388,625,531599
114,12,631,大埤,3表燈小計,**,749,3343134
114,12,631,大埤,4低壓綜合裝置非營業用,*,0,0
114,12,631,大埤,5低壓綜合需量非營業用,11,419,11683
114,12,631,大埤,6低壓電動車非營業用,*,0,0
114,12,631,大埤,7低壓綜合非營業用電小計,**,419,11683
114,12,631,大埤,8低壓綜合裝置營業用,*,0,0
114,12,631,大埤,9低壓綜合需量營業用,18,771,203709
114,12,631,大埤,10低壓電動車營業用,*,0,0
114,12,631,大埤,11低壓綜合營業用電小計,**,771,203709
114,12,631,大埤,12低壓綜合用電小計,**,1190,215392
114,12,631,大埤,13低壓裝置電力,179,2665,512151
114,12,631,大埤,14低壓需量電力,191,7414,1066350
114,12,631,大埤,15低壓電力小計,**,10079,1578501
114,12,631,大埤,16高壓電力,20,8502,2013443
114,12,631,大埤,17高壓電動車,*,0,0
114,12,631,大埤,18特高壓電力,*,0,0
114,12,631,大埤,19高＆特高壓電力小計,**,8502,2013443
114,12,631,大埤,20電力小計,**,18581,3591944
114,12,631,大埤,21綜合＆電力小計,**,19771,3807336
114,12,631,大埤,22電燈＆綜合＆電力小計,**,20520,7150470
114,12,631,大埤,23臨時電燈,12,0,166
114,12,631,大埤,24臨時電力,*,0,0
114,12,631,大埤,25臨時用電小計,**,0,166
114,12,631,大埤,26總計（含臨時用電）,**,20520,7150636
