年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
113,10,704,北區,10低壓電動車營業用,*,180 ,1120 
113,10,704,北區,11低壓綜合營業用電小計,**,16082 ,4162914 
113,10,704,北區,12低壓綜合用電小計,**,28033 ,6304979 
113,10,704,北區,13低壓裝置電力,105 ,772 ,55552 
113,10,704,北區,14低壓需量電力,252 ,4523 ,544730 
113,10,704,北區,15低壓電力小計,**,5295 ,600282 
113,10,704,北區,16高壓電力,40 ,17380 ,5020353 
113,10,704,北區,17高壓電動車,*,0 ,0 
113,10,704,北區,18特高壓電力,*,0 ,0 
113,10,704,北區,19高＆特高壓電力小計,**,17380 ,5020353 
113,10,704,北區,20電力小計,**,22675 ,5620635 
113,10,704,北區,21綜合＆電力小計,**,50708 ,11925614 
113,10,704,北區,22電燈＆綜合＆電力小計,**,60092 ,50134637 
113,10,704,北區,23臨時電燈,61 ,0 ,5202 
113,10,704,北區,24臨時電力,23 ,1335 ,272320 
113,10,704,北區,25臨時用電小計,**,1335 ,277522 
113,10,704,北區,26總計（含臨時用電）,**,60092 ,50412159 
113,10,704,北區,27表燈合計,**,9384 ,38214225 
113,10,704,北區,28綜合＆電力合計,**,50708 ,12197934 
113,10,708,安平區,1表燈非營業用,47775 ,565 ,11084841 
113,10,708,安平區,2表燈營業用,3173 ,7261 ,4900491 
113,10,708,安平區,3表燈小計,**,7826 ,15985332 
113,10,708,安平區,4低壓綜合裝置非營業用,*,0 ,0 
113,10,708,安平區,5低壓綜合需量非營業用,230 ,10342 ,1883247 
113,10,708,安平區,6低壓電動車非營業用,*,150 ,4800 
113,10,708,安平區,7低壓綜合非營業用電小計,**,10492 ,1888047 
113,10,708,安平區,8低壓綜合裝置營業用,*,0 ,0 
113,10,708,安平區,9低壓綜合需量營業用,203 ,12236 ,3339445 
113,10,708,安平區,10低壓電動車營業用,*,45 ,210 
113,10,708,安平區,11低壓綜合營業用電小計,**,12281 ,3339655 
113,10,708,安平區,12低壓綜合用電小計,**,22773 ,5227702 
113,10,708,安平區,13低壓裝置電力,8 ,56 ,2820 
113,10,708,安平區,14低壓需量電力,63 ,1539 ,267021 
113,10,708,安平區,15低壓電力小計,**,1595 ,269841 
113,10,708,安平區,16高壓電力,30 ,23387 ,8365644 
113,10,708,安平區,17高壓電動車,*,720 ,53680 
113,10,708,安平區,18特高壓電力,*,0 ,0 
113,10,708,安平區,19高＆特高壓電力小計,**,24107 ,8419324 
113,10,708,安平區,20電力小計,**,25702 ,8689165 
113,10,708,安平區,21綜合＆電力小計,**,48475 ,13916867 
113,10,708,安平區,22電燈＆綜合＆電力小計,**,56301 ,29902199 
113,10,708,安平區,23臨時電燈,96 ,0 ,14866 
113,10,708,安平區,24臨時電力,24 ,1568 ,416741 
113,10,708,安平區,25臨時用電小計,**,1568 ,431607 
113,10,708,安平區,26總計（含臨時用電）,**,56301 ,30333806 
113,10,708,安平區,27表燈合計,**,7826 ,16000198 
113,10,708,安平區,28綜合＆電力合計,**,48475 ,14333608 
113,10,709,安南區,1表燈非營業用,125105 ,1055 ,38107182 
113,10,709,安南區,2表燈營業用,7691 ,9469 ,9224885 
113,10,709,安南區,3表燈小計,**,10524 ,47332067 
113,10,709,安南區,4低壓綜合裝置非營業用,*,0 ,0 
113,10,709,安南區,5低壓綜合需量非營業用,146 ,8714 ,1151617 
113,10,709,安南區,6低壓電動車非營業用,*,0 ,0 
113,10,709,安南區,7低壓綜合非營業用電小計,**,8714 ,1151617 
113,10,709,安南區,8低壓綜合裝置營業用,*,0 ,0 
113,10,709,安南區,9低壓綜合需量營業用,516 ,25635 ,5089570 
113,10,709,安南區,10低壓電動車營業用,*,499 ,28000 
113,10,709,安南區,11低壓綜合營業用電小計,**,26134 ,5117570 
113,10,709,安南區,12低壓綜合用電小計,**,34848 ,6269187 
113,10,709,安南區,13低壓裝置電力,823 ,6660 ,1298279 
113,10,709,安南區,14低壓需量電力,1802 ,76726 ,11145071 
113,10,709,安南區,15低壓電力小計,**,83386 ,12443350 
113,10,709,安南區,16高壓電力,300 ,187780 ,71656554 
113,10,709,安南區,17高壓電動車,*,0 ,0 
113,10,709,安南區,18特高壓電力,*,13900 ,10931894 
113,10,709,安南區,19高＆特高壓電力小計,**,201680 ,82588448 
113,10,709,安南區,20電力小計,**,285066 ,95031798 
113,10,709,安南區,21綜合＆電力小計,**,319914 ,101300985 
113,10,709,安南區,22電燈＆綜合＆電力小計,**,330438 ,148633052 
113,10,709,安南區,23臨時電燈,275 ,0 ,83561 
113,10,709,安南區,24臨時電力,66 ,4547 ,534930 
113,10,709,安南區,25臨時用電小計,**,4547 ,618491 
113,10,709,安南區,26總計（含臨時用電）,**,330438 ,149251543 
113,10,709,安南區,27表燈合計,**,10524 ,47415628 
113,10,709,安南區,28綜合＆電力合計,**,319914 ,101835915 
113,10,710,永康,1表燈非營業用,153725 ,1846 ,60602124 
113,10,710,永康,2表燈營業用,10899 ,19306 ,19705062 
113,10,710,永康,3表燈小計,**,21152 ,80307186 
113,10,710,永康,4低壓綜合裝置非營業用,*,0 ,0 
113,10,710,永康,5低壓綜合需量非營業用,413 ,17615 ,3094329 
113,10,710,永康,6低壓電動車非營業用,*,35 ,2720 
113,10,710,永康,7低壓綜合非營業用電小計,**,17650 ,3097049 
113,10,710,永康,8低壓綜合裝置營業用,*,0 ,0 
113,10,710,永康,9低壓綜合需量營業用,752 ,33693 ,7991054 
113,10,710,永康,10低壓電動車營業用,*,799 ,55840 
113,10,710,永康,11低壓綜合營業用電小計,**,34492 ,8046894 
113,10,710,永康,12低壓綜合用電小計,**,52142 ,11143943 
113,10,710,永康,13低壓裝置電力,76 ,732 ,50773 
113,10,710,永康,14低壓需量電力,2736 ,117628 ,18295055 
113,10,710,永康,15低壓電力小計,**,118360 ,18345828 
113,10,710,永康,16高壓電力,462 ,222718 ,61919076 
113,10,710,永康,17高壓電動車,*,0 ,0 
113,10,710,永康,18特高壓電力,7 ,64186 ,33531200 
113,10,710,永康,19高＆特高壓電力小計,**,286904 ,95450276 
113,10,710,永康,20電力小計,**,405264 ,113796104 
113,10,710,永康,21綜合＆電力小計,**,457406 ,124940047 
113,10,710,永康,22電燈＆綜合＆電力小計,**,478558 ,205247233 
113,10,710,永康,23臨時電燈,149 ,0 ,55968 
113,10,710,永康,24臨時電力,60 ,3728 ,432440 
113,10,710,永康,25臨時用電小計,**,3728 ,488408 
113,10,710,永康,26總計（含臨時用電）,**,478558 ,205735641 
113,10,710,永康,27表燈合計,**,21152 ,80363154 
113,10,710,永康,28綜合＆電力合計,**,457406 ,125372487 
113,10,711,歸仁,1表燈非營業用,48532 ,378 ,12509988 
113,10,711,歸仁,2表燈營業用,2912 ,3825 ,3572311 
113,10,711,歸仁,3表燈小計,**,4203 ,16082299 
113,10,711,歸仁,4低壓綜合裝置非營業用,*,0 ,0 
113,10,711,歸仁,5低壓綜合需量非營業用,60 ,4150 ,589517 
113,10,711,歸仁,6低壓電動車非營業用,*,0 ,0 
113,10,711,歸仁,7低壓綜合非營業用電小計,**,4150 ,589517 
113,10,711,歸仁,8低壓綜合裝置營業用,*,0 ,0 
113,10,711,歸仁,9低壓綜合需量營業用,195 ,10790 ,2151629 
113,10,711,歸仁,10低壓電動車營業用,*,0 ,0 
113,10,711,歸仁,11低壓綜合營業用電小計,**,10790 ,2151629 
113,10,711,歸仁,12低壓綜合用電小計,**,14940 ,2741146 
113,10,711,歸仁,13低壓裝置電力,190 ,879 ,57698 
113,10,711,歸仁,14低壓需量電力,387 ,17088 ,2863223 
113,10,711,歸仁,15低壓電力小計,**,17967 ,2920921 
113,10,711,歸仁,16高壓電力,100 ,64242 ,21235800 
113,10,711,歸仁,17高壓電動車,*,0 ,0 
113,10,711,歸仁,18特高壓電力,*,0 ,0 
113,10,711,歸仁,19高＆特高壓電力小計,**,64242 ,21235800 
113,10,711,歸仁,20電力小計,**,82209 ,24156721 
113,10,711,歸仁,21綜合＆電力小計,**,97149 ,26897867 
113,10,711,歸仁,22電燈＆綜合＆電力小計,**,101352 ,42980166 
113,10,711,歸仁,23臨時電燈,67 ,0 ,18053 
113,10,711,歸仁,24臨時電力,23 ,1690 ,266280 
113,10,711,歸仁,25臨時用電小計,**,1690 ,284333 
113,10,711,歸仁,26總計（含臨時用電）,**,101352 ,43264499 
113,10,711,歸仁,27表燈合計,**,4203 ,16100352 
113,10,711,歸仁,28綜合＆電力合計,**,97149 ,27164147 
113,10,712,新化,1表燈非營業用,27687 ,431 ,9280369 
113,10,712,新化,2表燈營業用,1719 ,2341 ,2681881 
113,10,712,新化,3表燈小計,**,2772 ,11962250 
113,10,712,新化,4低壓綜合裝置非營業用,*,0 ,0 
113,10,712,新化,5低壓綜合需量非營業用,59 ,2475 ,325161 
113,10,712,新化,6低壓電動車非營業用,*,0 ,0 
113,10,712,新化,7低壓綜合非營業用電小計,**,2475 ,325161 
113,10,712,新化,8低壓綜合裝置營業用,*,0 ,0 
113,10,712,新化,9低壓綜合需量營業用,95 ,4570 ,901156 
113,10,712,新化,10低壓電動車營業用,*,0 ,0 
113,10,712,新化,11低壓綜合營業用電小計,**,4570 ,901156 
113,10,712,新化,12低壓綜合用電小計,**,7045 ,1226317 
113,10,712,新化,13低壓裝置電力,43 ,268 ,21690 
113,10,712,新化,14低壓需量電力,131 ,6283 ,1297656 
113,10,712,新化,15低壓電力小計,**,6551 ,1319346 
113,10,712,新化,16高壓電力,59 ,23409 ,6553087 
113,10,712,新化,17高壓電動車,*,0 ,0 
113,10,712,新化,18特高壓電力,*,0 ,0 
113,10,712,新化,19高＆特高壓電力小計,**,23409 ,6553087 
113,10,712,新化,20電力小計,**,29960 ,7872433 
113,10,712,新化,21綜合＆電力小計,**,37005 ,9098750 
113,10,712,新化,22電燈＆綜合＆電力小計,**,39777 ,21061000 
113,10,712,新化,23臨時電燈,28 ,0 ,9088 
113,10,712,新化,24臨時電力,12 ,476 ,32280 
113,10,712,新化,25臨時用電小計,**,476 ,41368 
113,10,712,新化,26總計（含臨時用電）,**,39777 ,21102368 
113,10,712,新化,27表燈合計,**,2772 ,11971338 
113,10,712,新化,28綜合＆電力合計,**,37005 ,9131030 
113,10,713,左鎮,1表燈非營業用,3168 ,0 ,717663 
113,10,713,左鎮,2表燈營業用,115 ,107 ,182345 
113,10,713,左鎮,3表燈小計,**,107 ,900008 
113,10,713,左鎮,4低壓綜合裝置非營業用,*,0 ,0 
113,10,713,左鎮,5低壓綜合需量非營業用,12 ,729 ,102479 
113,10,713,左鎮,6低壓電動車非營業用,*,0 ,0 
113,10,713,左鎮,7低壓綜合非營業用電小計,**,729 ,102479 
113,10,713,左鎮,8低壓綜合裝置營業用,*,0 ,0 
113,10,713,左鎮,9低壓綜合需量營業用,*,50 ,11294 
113,10,713,左鎮,10低壓電動車營業用,*,0 ,0 
113,10,713,左鎮,11低壓綜合營業用電小計,*,50 ,11294 
113,10,713,左鎮,12低壓綜合用電小計,**,779 ,113773 
113,10,713,左鎮,13低壓裝置電力,*,34 ,723 
113,10,713,左鎮,14低壓需量電力,8 ,75 ,10080 
113,10,713,左鎮,15低壓電力小計,**,109 ,10803 
113,10,713,左鎮,16高壓電力,*,750 ,43000 
113,10,713,左鎮,17高壓電動車,*,0 ,0 
113,10,713,左鎮,18特高壓電力,*,0 ,0 
113,10,713,左鎮,19高＆特高壓電力小計,*,750 ,43000 
113,10,713,左鎮,20電力小計,**,859 ,53803 
113,10,713,左鎮,21綜合＆電力小計,**,1638 ,167576 
113,10,713,左鎮,22電燈＆綜合＆電力小計,**,1745 ,1067584 
113,10,713,左鎮,23臨時電燈,*,0 ,0 
113,10,713,左鎮,24臨時電力,*,0 ,0 
113,10,713,左鎮,25臨時用電小計,*,0 ,0 
113,10,713,左鎮,26總計（含臨時用電）,**,1745 ,1067584 
113,10,713,左鎮,27表燈合計,**,107 ,900008 
113,10,713,左鎮,28綜合＆電力合計,**,1638 ,167576 
113,10,714,玉井,1表燈非營業用,11460 ,115 ,3105136 
113,10,714,玉井,2表燈營業用,554 ,435 ,695191 
113,10,714,玉井,3表燈小計,**,550 ,3800327 
113,10,714,玉井,4低壓綜合裝置非營業用,*,0 ,0 
113,10,714,玉井,5低壓綜合需量非營業用,8 ,508 ,55586 
113,10,714,玉井,6低壓電動車非營業用,*,0 ,0 
113,10,714,玉井,7低壓綜合非營業用電小計,**,508 ,55586 
113,10,714,玉井,8低壓綜合裝置營業用,*,0 ,0 
113,10,714,玉井,9低壓綜合需量營業用,23 ,880 ,263917 
113,10,714,玉井,10低壓電動車營業用,*,60 ,2000 
113,10,714,玉井,11低壓綜合營業用電小計,**,940 ,265917 
113,10,714,玉井,12低壓綜合用電小計,**,1448 ,321503 
113,10,714,玉井,13低壓裝置電力,42 ,220 ,6135 
113,10,714,玉井,14低壓需量電力,37 ,1583 ,459534 
113,10,714,玉井,15低壓電力小計,**,1803 ,465669 
113,10,714,玉井,16高壓電力,*,720 ,76025 
113,10,714,玉井,17高壓電動車,*,0 ,0 
113,10,714,玉井,18特高壓電力,*,0 ,0 
113,10,714,玉井,19高＆特高壓電力小計,*,720 ,76025 
113,10,714,玉井,20電力小計,**,2523 ,541694 
113,10,714,玉井,21綜合＆電力小計,**,3971 ,863197 
113,10,714,玉井,22電燈＆綜合＆電力小計,**,4521 ,4663524 
113,10,714,玉井,23臨時電燈,16 ,0 ,2375 
113,10,714,玉井,24臨時電力,*,0 ,0 
113,10,714,玉井,25臨時用電小計,**,0 ,2375 
113,10,714,玉井,26總計（含臨時用電）,**,4521 ,4665899 
113,10,714,玉井,27表燈合計,**,550 ,3802702 
113,10,714,玉井,28綜合＆電力合計,**,3971 ,863197 
113,10,715,楠西,1表燈非營業用,9095 ,1 ,891379 
113,10,715,楠西,2表燈營業用,281 ,291 ,245149 
113,10,715,楠西,3表燈小計,**,292 ,1136528 
113,10,715,楠西,4低壓綜合裝置非營業用,*,0 ,0 
113,10,715,楠西,5低壓綜合需量非營業用,9 ,604 ,86637 
113,10,715,楠西,6低壓電動車非營業用,*,0 ,0 
113,10,715,楠西,7低壓綜合非營業用電小計,**,604 ,86637 
113,10,715,楠西,8低壓綜合裝置營業用,*,0 ,0 
113,10,715,楠西,9低壓綜合需量營業用,7 ,330 ,52693 
113,10,715,楠西,10低壓電動車營業用,*,0 ,0 
113,10,715,楠西,11低壓綜合營業用電小計,**,330 ,52693 
113,10,715,楠西,12低壓綜合用電小計,**,934 ,139330 
113,10,715,楠西,13低壓裝置電力,20 ,67 ,14562 
113,10,715,楠西,14低壓需量電力,28 ,776 ,154804 
113,10,715,楠西,15低壓電力小計,**,843 ,169366 
113,10,715,楠西,16高壓電力,7 ,1516 ,574740 
113,10,715,楠西,17高壓電動車,*,0 ,0 
113,10,715,楠西,18特高壓電力,*,0 ,0 
113,10,715,楠西,19高＆特高壓電力小計,**,1516 ,574740 
113,10,715,楠西,20電力小計,**,2359 ,744106 
113,10,715,楠西,21綜合＆電力小計,**,3293 ,883436 
113,10,715,楠西,22電燈＆綜合＆電力小計,**,3585 ,2019964 
113,10,715,楠西,23臨時電燈,8 ,0 ,1717 
113,10,715,楠西,24臨時電力,*,299 ,36440 
113,10,715,楠西,25臨時用電小計,**,299 ,38157 
113,10,715,楠西,26總計（含臨時用電）,**,3585 ,2058121 
113,10,715,楠西,27表燈合計,**,292 ,1138245 
113,10,715,楠西,28綜合＆電力合計,**,3293 ,919876 
113,10,716,南化,1表燈非營業用,6149 ,86 ,1814983 
113,10,716,南化,2表燈營業用,161 ,184 ,244713 
113,10,716,南化,3表燈小計,**,270 ,2059696 
113,10,716,南化,4低壓綜合裝置非營業用,*,0 ,0 
113,10,716,南化,5低壓綜合需量非營業用,8 ,309 ,11600 
113,10,716,南化,6低壓電動車非營業用,*,0 ,0 
113,10,716,南化,7低壓綜合非營業用電小計,**,309 ,11600 
113,10,716,南化,8低壓綜合裝置營業用,*,0 ,0 
113,10,716,南化,9低壓綜合需量營業用,*,45 ,23228 
113,10,716,南化,10低壓電動車營業用,*,0 ,0 
113,10,716,南化,11低壓綜合營業用電小計,*,45 ,23228 
113,10,716,南化,12低壓綜合用電小計,**,354 ,34828 
113,10,716,南化,13低壓裝置電力,21 ,86 ,5638 
113,10,716,南化,14低壓需量電力,31 ,503 ,39466 
113,10,716,南化,15低壓電力小計,**,589 ,45104 
113,10,716,南化,16高壓電力,8 ,2150 ,568200 
113,10,716,南化,17高壓電動車,*,0 ,0 
113,10,716,南化,18特高壓電力,*,0 ,0 
113,10,716,南化,19高＆特高壓電力小計,**,2150 ,568200 
113,10,716,南化,20電力小計,**,2739 ,613304 
113,10,716,南化,21綜合＆電力小計,**,3093 ,648132 
113,10,716,南化,22電燈＆綜合＆電力小計,**,3363 ,2707828 
113,10,716,南化,23臨時電燈,*,0 ,0 
113,10,716,南化,24臨時電力,*,350 ,7440 
113,10,716,南化,25臨時用電小計,*,350 ,7440 
113,10,716,南化,26總計（含臨時用電）,**,3363 ,2715268 
113,10,716,南化,27表燈合計,**,270 ,2059696 
113,10,716,南化,28綜合＆電力合計,**,3093 ,655572 
113,10,717,仁德,1表燈非營業用,52900 ,781 ,15241133 
113,10,717,仁德,2表燈營業用,3957 ,6722 ,5723920 
113,10,717,仁德,3表燈小計,**,7503 ,20965053 
113,10,717,仁德,4低壓綜合裝置非營業用,*,0 ,0 
113,10,717,仁德,5低壓綜合需量非營業用,86 ,3846 ,580067 
113,10,717,仁德,6低壓電動車非營業用,*,179 ,11120 
113,10,717,仁德,7低壓綜合非營業用電小計,**,4025 ,591187 
113,10,717,仁德,8低壓綜合裝置營業用,*,0 ,0 
113,10,717,仁德,9低壓綜合需量營業用,276 ,14898 ,3004547 
113,10,717,仁德,10低壓電動車營業用,*,740 ,70360 
113,10,717,仁德,11低壓綜合營業用電小計,**,15638 ,3074907 
113,10,717,仁德,12低壓綜合用電小計,**,19663 ,3666094 
113,10,717,仁德,13低壓裝置電力,267 ,1511 ,178976 
113,10,717,仁德,14低壓需量電力,1206 ,53813 ,8132888 
113,10,717,仁德,15低壓電力小計,**,55324 ,8311864 
113,10,717,仁德,16高壓電力,344 ,178227 ,47968374 
113,10,717,仁德,17高壓電動車,*,400 ,51800 
113,10,717,仁德,18特高壓電力,*,44100 ,15175847 
113,10,717,仁德,19高＆特高壓電力小計,**,222727 ,63196021 
113,10,717,仁德,20電力小計,**,278051 ,71507885 
113,10,717,仁德,21綜合＆電力小計,**,297714 ,75173979 
113,10,717,仁德,22電燈＆綜合＆電力小計,**,305217 ,96139032 
113,10,717,仁德,23臨時電燈,66 ,0 ,16951 
113,10,717,仁德,24臨時電力,27 ,1597 ,196160 
113,10,717,仁德,25臨時用電小計,**,1597 ,213111 
113,10,717,仁德,26總計（含臨時用電）,**,305217 ,96352143 
113,10,717,仁德,27表燈合計,**,7503 ,20982004 
113,10,717,仁德,28綜合＆電力合計,**,297714 ,75370139 
113,10,718,關廟,1表燈非營業用,23461 ,32 ,6603595 
113,10,718,關廟,2表燈營業用,1319 ,1754 ,2225869 
113,10,718,關廟,3表燈小計,**,1786 ,8829464 
113,10,718,關廟,4低壓綜合裝置非營業用,*,0 ,0 
113,10,718,關廟,5低壓綜合需量非營業用,20 ,1280 ,124236 
113,10,718,關廟,6低壓電動車非營業用,*,0 ,0 
113,10,718,關廟,7低壓綜合非營業用電小計,**,1280 ,124236 
113,10,718,關廟,8低壓綜合裝置營業用,*,0 ,0 
113,10,718,關廟,9低壓綜合需量營業用,77 ,4141 ,826211 
113,10,718,關廟,10低壓電動車營業用,*,0 ,0 
113,10,718,關廟,11低壓綜合營業用電小計,**,4141 ,826211 
113,10,718,關廟,12低壓綜合用電小計,**,5421 ,950447 
113,10,718,關廟,13低壓裝置電力,69 ,529 ,70772 
113,10,718,關廟,14低壓需量電力,164 ,7618 ,1214678 
113,10,718,關廟,15低壓電力小計,**,8147 ,1285450 
113,10,718,關廟,16高壓電力,76 ,40074 ,11047894 
113,10,718,關廟,17高壓電動車,*,1080 ,13000 
113,10,718,關廟,18特高壓電力,*,7800 ,6544011 
113,10,718,關廟,19高＆特高壓電力小計,**,48954 ,17604905 
113,10,718,關廟,20電力小計,**,57101 ,18890355 
113,10,718,關廟,21綜合＆電力小計,**,62522 ,19840802 
113,10,718,關廟,22電燈＆綜合＆電力小計,**,64308 ,28670266 
113,10,718,關廟,23臨時電燈,38 ,0 ,14649 
113,10,718,關廟,24臨時電力,*,258 ,57480 
113,10,718,關廟,25臨時用電小計,**,258 ,72129 
113,10,718,關廟,26總計（含臨時用電）,**,64308 ,28742395 
113,10,718,關廟,27表燈合計,**,1786 ,8844113 
113,10,718,關廟,28綜合＆電力合計,**,62522 ,19898282 
113,10,719,龍崎,1表燈非營業用,2351 ,0 ,444845 
113,10,719,龍崎,2表燈營業用,72 ,132 ,102031 
113,10,719,龍崎,3表燈小計,**,132 ,546876 
113,10,719,龍崎,4低壓綜合裝置非營業用,*,0 ,0 
113,10,719,龍崎,5低壓綜合需量非營業用,*,163 ,21507 
113,10,719,龍崎,6低壓電動車非營業用,*,0 ,0 
113,10,719,龍崎,7低壓綜合非營業用電小計,*,163 ,21507 
113,10,719,龍崎,8低壓綜合裝置營業用,*,0 ,0 
113,10,719,龍崎,9低壓綜合需量營業用,*,94 ,27840 
113,10,719,龍崎,10低壓電動車營業用,*,0 ,0 
113,10,719,龍崎,11低壓綜合營業用電小計,*,94 ,27840 
113,10,719,龍崎,12低壓綜合用電小計,**,257 ,49347 
113,10,719,龍崎,13低壓裝置電力,7 ,58 ,8673 
113,10,719,龍崎,14低壓需量電力,16 ,158 ,41883 
113,10,719,龍崎,15低壓電力小計,**,216 ,50556 
113,10,719,龍崎,16高壓電力,6 ,1875 ,420800 
113,10,719,龍崎,17高壓電動車,*,1080 ,17000 
113,10,719,龍崎,18特高壓電力,*,0 ,0 
113,10,719,龍崎,19高＆特高壓電力小計,**,2955 ,437800 
113,10,719,龍崎,20電力小計,**,3171 ,488356 
113,10,719,龍崎,21綜合＆電力小計,**,3428 ,537703 
113,10,719,龍崎,22電燈＆綜合＆電力小計,**,3560 ,1084579 
113,10,719,龍崎,23臨時電燈,*,0 ,0 
113,10,719,龍崎,24臨時電力,*,0 ,0 
113,10,719,龍崎,25臨時用電小計,*,0 ,0 
113,10,719,龍崎,26總計（含臨時用電）,**,3560 ,1084579 
113,10,719,龍崎,27表燈合計,**,132 ,546876 
113,10,719,龍崎,28綜合＆電力合計,**,3428 ,537703 
113,10,720,官田,1表燈非營業用,17055 ,67 ,4537881 
113,10,720,官田,2表燈營業用,645 ,686 ,782601 
113,10,720,官田,3表燈小計,**,753 ,5320482 
113,10,720,官田,4低壓綜合裝置非營業用,*,0 ,0 
113,10,720,官田,5低壓綜合需量非營業用,20 ,1093 ,103931 
113,10,720,官田,6低壓電動車非營業用,*,0 ,0 
113,10,720,官田,7低壓綜合非營業用電小計,**,1093 ,103931 
113,10,720,官田,8低壓綜合裝置營業用,*,0 ,0 
113,10,720,官田,9低壓綜合需量營業用,25 ,1061 ,250825 
113,10,720,官田,10低壓電動車營業用,*,0 ,0 
113,10,720,官田,11低壓綜合營業用電小計,**,1061 ,250825 
113,10,720,官田,12低壓綜合用電小計,**,2154 ,354756 
113,10,720,官田,13低壓裝置電力,149 ,1306 ,260699 
113,10,720,官田,14低壓需量電力,212 ,8705 ,1472474 
113,10,720,官田,15低壓電力小計,**,10011 ,1733173 
113,10,720,官田,16高壓電力,130 ,73582 ,20317672 
113,10,720,官田,17高壓電動車,*,0 ,0 
113,10,720,官田,18特高壓電力,7 ,101200 ,41681738 
113,10,720,官田,19高＆特高壓電力小計,**,174782 ,61999410 
113,10,720,官田,20電力小計,**,184793 ,63732583 
113,10,720,官田,21綜合＆電力小計,**,186947 ,64087339 
113,10,720,官田,22電燈＆綜合＆電力小計,**,187700 ,69407821 
113,10,720,官田,23臨時電燈,32 ,0 ,14987 
113,10,720,官田,24臨時電力,*,60 ,1760 
113,10,720,官田,25臨時用電小計,**,60 ,16747 
113,10,720,官田,26總計（含臨時用電）,**,187700 ,69424568 
113,10,720,官田,27表燈合計,**,753 ,5335469 
113,10,720,官田,28綜合＆電力合計,**,186947 ,64089099 
113,10,721,麻豆,1表燈非營業用,35056 ,488 ,9304259 
113,10,721,麻豆,2表燈營業用,1701 ,2644 ,2656331 
113,10,721,麻豆,3表燈小計,**,3132 ,11960590 
113,10,721,麻豆,4低壓綜合裝置非營業用,*,0 ,0 
113,10,721,麻豆,5低壓綜合需量非營業用,41 ,2008 ,266662 
113,10,721,麻豆,6低壓電動車非營業用,*,0 ,0 
113,10,721,麻豆,7低壓綜合非營業用電小計,**,2008 ,266662 
113,10,721,麻豆,8低壓綜合裝置營業用,*,0 ,0 
113,10,721,麻豆,9低壓綜合需量營業用,79 ,2936 ,629338 
113,10,721,麻豆,10低壓電動車營業用,*,0 ,0 
113,10,721,麻豆,11低壓綜合營業用電小計,**,2936 ,629338 
113,10,721,麻豆,12低壓綜合用電小計,**,4944 ,896000 
113,10,721,麻豆,13低壓裝置電力,321 ,2960 ,787548 
113,10,721,麻豆,14低壓需量電力,237 ,7044 ,1342956 
113,10,721,麻豆,15低壓電力小計,**,10004 ,2130504 
113,10,721,麻豆,16高壓電力,60 ,41836 ,14428147 
113,10,721,麻豆,17高壓電動車,*,0 ,0 
113,10,721,麻豆,18特高壓電力,*,13300 ,4587978 
113,10,721,麻豆,19高＆特高壓電力小計,**,55136 ,19016125 
113,10,721,麻豆,20電力小計,**,65140 ,21146629 
113,10,721,麻豆,21綜合＆電力小計,**,70084 ,22042629 
113,10,721,麻豆,22電燈＆綜合＆電力小計,**,73216 ,34003219 
113,10,721,麻豆,23臨時電燈,39 ,0 ,17141 
113,10,721,麻豆,24臨時電力,*,450 ,21560 
113,10,721,麻豆,25臨時用電小計,**,450 ,38701 
113,10,721,麻豆,26總計（含臨時用電）,**,73216 ,34041920 
113,10,721,麻豆,27表燈合計,**,3132 ,11977731 
113,10,721,麻豆,28綜合＆電力合計,**,70084 ,22064189 
113,10,722,佳里,1表燈非營業用,43689 ,180 ,11700217 
113,10,722,佳里,2表燈營業用,2270 ,2610 ,2704522 
113,10,722,佳里,3表燈小計,**,2790 ,14404739 
113,10,722,佳里,4低壓綜合裝置非營業用,*,0 ,0 
113,10,722,佳里,5低壓綜合需量非營業用,41 ,2094 ,227101 
113,10,722,佳里,6低壓電動車非營業用,*,0 ,0 
113,10,722,佳里,7低壓綜合非營業用電小計,**,2094 ,227101 
113,10,722,佳里,8低壓綜合裝置營業用,*,0 ,0 
113,10,722,佳里,9低壓綜合需量營業用,154 ,6164 ,1532906 
113,10,722,佳里,10低壓電動車營業用,*,0 ,0 
113,10,722,佳里,11低壓綜合營業用電小計,**,6164 ,1532906 
113,10,722,佳里,12低壓綜合用電小計,**,8258 ,1760007 
113,10,722,佳里,13低壓裝置電力,93 ,859 ,124883 
113,10,722,佳里,14低壓需量電力,203 ,10575 ,1895764 
113,10,722,佳里,15低壓電力小計,**,11434 ,2020647 
113,10,722,佳里,16高壓電力,66 ,41389 ,12535689 
113,10,722,佳里,17高壓電動車,*,0 ,0 
113,10,722,佳里,18特高壓電力,*,0 ,0 
113,10,722,佳里,19高＆特高壓電力小計,**,41389 ,12535689 
113,10,722,佳里,20電力小計,**,52823 ,14556336 
113,10,722,佳里,21綜合＆電力小計,**,61081 ,16316343 
113,10,722,佳里,22電燈＆綜合＆電力小計,**,63871 ,30721082 
113,10,722,佳里,23臨時電燈,83 ,0 ,38644 
113,10,722,佳里,24臨時電力,*,232 ,15692 
113,10,722,佳里,25臨時用電小計,**,232 ,54336 
113,10,722,佳里,26總計（含臨時用電）,**,63871 ,30775418 
113,10,722,佳里,27表燈合計,**,2790 ,14443383 
