年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
112,1,205,暖暖區,5低壓綜合需量非營業用,153,3631,515107
112,1,205,暖暖區,6低壓電動車非營業用,*,0,0
112,1,205,暖暖區,7低壓綜合非營業用電小計,**,3631,515107
112,1,205,暖暖區,8低壓綜合裝置營業用,*,0,0
112,1,205,暖暖區,9低壓綜合需量營業用,26,851,245985
112,1,205,暖暖區,10低壓電動車營業用,*,0,0
112,1,205,暖暖區,11低壓綜合營業用電小計,**,851,245985
112,1,205,暖暖區,12低壓綜合用電小計,**,4482,761092
112,1,205,暖暖區,13低壓裝置電力,*,54,6010
112,1,205,暖暖區,14低壓需量電力,16,783,195879
112,1,205,暖暖區,15低壓電力小計,**,837,201889
112,1,205,暖暖區,16高壓電力,13,3760,827776
112,1,205,暖暖區,17高壓電動車,*,0,0
112,1,205,暖暖區,18特高壓電力,*,0,0
112,1,205,暖暖區,19高＆特高壓電力小計,**,3760,827776
112,1,205,暖暖區,20電力小計,**,4597,1029665
112,1,205,暖暖區,21綜合＆電力小計,**,9079,1790757
112,1,205,暖暖區,22電燈＆綜合＆電力小計,**,10773,8444825
112,1,205,暖暖區,23臨時電燈,*,0,1661
112,1,205,暖暖區,24臨時電力,*,19,1355
112,1,205,暖暖區,25臨時用電小計,**,19,3016
112,1,205,暖暖區,26總計（含臨時用電）,**,10773,8447841
112,1,205,暖暖區,27表燈合計,**,1694,6655729
112,1,205,暖暖區,28綜合＆電力合計,**,9079,1792112
112,1,206,七堵區,1表燈非營業用,25816,173,7106258
112,1,206,七堵區,2表燈營業用,1816,2832,2196199
112,1,206,七堵區,3表燈小計,**,3005,9302457
112,1,206,七堵區,4低壓綜合裝置非營業用,*,0,0
112,1,206,七堵區,5低壓綜合需量非營業用,154,4978,630082
112,1,206,七堵區,6低壓電動車非營業用,*,0,0
112,1,206,七堵區,7低壓綜合非營業用電小計,**,4978,630082
112,1,206,七堵區,8低壓綜合裝置營業用,*,0,0
112,1,206,七堵區,9低壓綜合需量營業用,61,2973,614538
112,1,206,七堵區,10低壓電動車營業用,*,0,0
112,1,206,七堵區,11低壓綜合營業用電小計,**,2973,614538
112,1,206,七堵區,12低壓綜合用電小計,**,7951,1244620
112,1,206,七堵區,13低壓裝置電力,6,46,2968
112,1,206,七堵區,14低壓需量電力,95,6959,1616948
112,1,206,七堵區,15低壓電力小計,**,7005,1619916
112,1,206,七堵區,16高壓電力,52,27477,10513920
112,1,206,七堵區,17高壓電動車,*,0,0
112,1,206,七堵區,18特高壓電力,*,1130,239400
112,1,206,七堵區,19高＆特高壓電力小計,**,28607,10753320
112,1,206,七堵區,20電力小計,**,35612,12373236
112,1,206,七堵區,21綜合＆電力小計,**,43563,13617856
112,1,206,七堵區,22電燈＆綜合＆電力小計,**,46568,22920313
112,1,206,七堵區,23臨時電燈,8,0,16559
112,1,206,七堵區,24臨時電力,10,315,22072
112,1,206,七堵區,25臨時用電小計,**,315,38631
112,1,206,七堵區,26總計（含臨時用電）,**,46568,22958944
112,1,206,七堵區,27表燈合計,**,3005,9319016
112,1,206,七堵區,28綜合＆電力合計,**,43563,13639928
112,1,207,萬里,1表燈非營業用,10412,504,2902807
112,1,207,萬里,2表燈營業用,625,1856,1037284
112,1,207,萬里,3表燈小計,**,2360,3940091
112,1,207,萬里,4低壓綜合裝置非營業用,*,0,0
112,1,207,萬里,5低壓綜合需量非營業用,43,2148,345079
112,1,207,萬里,6低壓電動車非營業用,*,0,0
112,1,207,萬里,7低壓綜合非營業用電小計,**,2148,345079
112,1,207,萬里,8低壓綜合裝置營業用,*,0,0
112,1,207,萬里,9低壓綜合需量營業用,22,1146,257411
112,1,207,萬里,10低壓電動車營業用,*,0,0
112,1,207,萬里,11低壓綜合營業用電小計,**,1146,257411
112,1,207,萬里,12低壓綜合用電小計,**,3294,602490
112,1,207,萬里,13低壓裝置電力,10,139,20858
112,1,207,萬里,14低壓需量電力,25,479,40547
112,1,207,萬里,15低壓電力小計,**,618,61405
112,1,207,萬里,16高壓電力,21,11789,2198936
112,1,207,萬里,17高壓電動車,*,0,0
112,1,207,萬里,18特高壓電力,*,0,0
112,1,207,萬里,19高＆特高壓電力小計,**,11789,2198936
112,1,207,萬里,20電力小計,**,12407,2260341
112,1,207,萬里,21綜合＆電力小計,**,15701,2862831
112,1,207,萬里,22電燈＆綜合＆電力小計,**,18061,6802922
112,1,207,萬里,23臨時電燈,*,0,5876
112,1,207,萬里,24臨時電力,*,0,0
112,1,207,萬里,25臨時用電小計,**,0,5876
112,1,207,萬里,26總計（含臨時用電）,**,18061,6808798
112,1,207,萬里,27表燈合計,**,2360,3945967
112,1,207,萬里,28綜合＆電力合計,**,15701,2862831
112,1,208,金山,1表燈非營業用,10781,97,2415423
112,1,208,金山,2表燈營業用,777,1598,1124418
112,1,208,金山,3表燈小計,**,1695,3539841
112,1,208,金山,4低壓綜合裝置非營業用,*,0,0
112,1,208,金山,5低壓綜合需量非營業用,30,1501,157328
112,1,208,金山,6低壓電動車非營業用,*,0,0
112,1,208,金山,7低壓綜合非營業用電小計,**,1501,157328
112,1,208,金山,8低壓綜合裝置營業用,*,0,0
112,1,208,金山,9低壓綜合需量營業用,29,1659,386886
112,1,208,金山,10低壓電動車營業用,*,0,0
112,1,208,金山,11低壓綜合營業用電小計,**,1659,386886
112,1,208,金山,12低壓綜合用電小計,**,3160,544214
112,1,208,金山,13低壓裝置電力,26,400,19165
112,1,208,金山,14低壓需量電力,27,1138,113670
112,1,208,金山,15低壓電力小計,**,1538,132835
112,1,208,金山,16高壓電力,13,8545,1774500
112,1,208,金山,17高壓電動車,*,0,0
112,1,208,金山,18特高壓電力,*,0,0
112,1,208,金山,19高＆特高壓電力小計,**,8545,1774500
112,1,208,金山,20電力小計,**,10083,1907335
112,1,208,金山,21綜合＆電力小計,**,13243,2451549
112,1,208,金山,22電燈＆綜合＆電力小計,**,14938,5991390
112,1,208,金山,23臨時電燈,9,0,8045
112,1,208,金山,24臨時電力,6,328,56640
112,1,208,金山,25臨時用電小計,**,328,64685
112,1,208,金山,26總計（含臨時用電）,**,14938,6056075
112,1,208,金山,27表燈合計,**,1695,3547886
112,1,208,金山,28綜合＆電力合計,**,13243,2508189
112,1,209,南竿,1表燈非營業用,2673,309,1859396
112,1,209,南竿,2表燈營業用,449,423,526559
112,1,209,南竿,3表燈小計,**,732,2385955
112,1,209,南竿,4低壓綜合裝置非營業用,*,0,0
112,1,209,南竿,5低壓綜合需量非營業用,58,2698,472306
112,1,209,南竿,6低壓電動車非營業用,*,0,0
112,1,209,南竿,7低壓綜合非營業用電小計,**,2698,472306
112,1,209,南竿,8低壓綜合裝置營業用,*,0,0
112,1,209,南竿,9低壓綜合需量營業用,18,554,131934
112,1,209,南竿,10低壓電動車營業用,*,0,0
112,1,209,南竿,11低壓綜合營業用電小計,**,554,131934
112,1,209,南竿,12低壓綜合用電小計,**,3252,604240
112,1,209,南竿,13低壓裝置電力,*,26,1278
112,1,209,南竿,14低壓需量電力,53,1117,106968
112,1,209,南竿,15低壓電力小計,**,1143,108246
112,1,209,南竿,16高壓電力,18,3510,844030
112,1,209,南竿,17高壓電動車,*,0,0
112,1,209,南竿,18特高壓電力,*,0,0
112,1,209,南竿,19高＆特高壓電力小計,**,3510,844030
112,1,209,南竿,20電力小計,**,4653,952276
112,1,209,南竿,21綜合＆電力小計,**,7905,1556516
112,1,209,南竿,22電燈＆綜合＆電力小計,**,8637,3942471
112,1,209,南竿,23臨時電燈,20,0,20699
112,1,209,南竿,24臨時電力,*,30,1000
112,1,209,南竿,25臨時用電小計,**,30,21699
112,1,209,南竿,26總計（含臨時用電）,**,8637,3964170
112,1,209,南竿,27表燈合計,**,732,2406654
112,1,209,南竿,28綜合＆電力合計,**,7905,1557516
112,1,210,北竿,1表燈非營業用,734,10,10533
112,1,210,北竿,2表燈營業用,214,156,137456
112,1,210,北竿,3表燈小計,**,166,147989
112,1,210,北竿,4低壓綜合裝置非營業用,*,0,0
112,1,210,北竿,5低壓綜合需量非營業用,12,871,147501
112,1,210,北竿,6低壓電動車非營業用,*,0,0
112,1,210,北竿,7低壓綜合非營業用電小計,**,871,147501
112,1,210,北竿,8低壓綜合裝置營業用,*,0,0
112,1,210,北竿,9低壓綜合需量營業用,6,272,48827
112,1,210,北竿,10低壓電動車營業用,*,0,0
112,1,210,北竿,11低壓綜合營業用電小計,**,272,48827
112,1,210,北竿,12低壓綜合用電小計,**,1143,196328
112,1,210,北竿,13低壓裝置電力,*,0,0
112,1,210,北竿,14低壓需量電力,22,294,16418
112,1,210,北竿,15低壓電力小計,**,294,16418
112,1,210,北竿,16高壓電力,*,559,97100
112,1,210,北竿,17高壓電動車,*,0,0
112,1,210,北竿,18特高壓電力,*,0,0
112,1,210,北竿,19高＆特高壓電力小計,**,559,97100
112,1,210,北竿,20電力小計,**,853,113518
112,1,210,北竿,21綜合＆電力小計,**,1996,309846
112,1,210,北竿,22電燈＆綜合＆電力小計,**,2162,457835
112,1,210,北竿,23臨時電燈,*,0,0
112,1,210,北竿,24臨時電力,*,0,0
112,1,210,北竿,25臨時用電小計,**,0,0
112,1,210,北竿,26總計（含臨時用電）,**,2162,457835
112,1,210,北竿,27表燈合計,**,166,147989
112,1,210,北竿,28綜合＆電力合計,**,1996,309846
112,1,211,莒光,1表燈非營業用,525,99,291182
112,1,211,莒光,2表燈營業用,76,67,65713
112,1,211,莒光,3表燈小計,**,166,356895
112,1,211,莒光,4低壓綜合裝置非營業用,*,0,0
112,1,211,莒光,5低壓綜合需量非營業用,6,266,52800
112,1,211,莒光,6低壓電動車非營業用,*,0,0
112,1,211,莒光,7低壓綜合非營業用電小計,**,266,52800
112,1,211,莒光,8低壓綜合裝置營業用,*,0,0
112,1,211,莒光,9低壓綜合需量營業用,*,131,30240
112,1,211,莒光,10低壓電動車營業用,*,0,0
112,1,211,莒光,11低壓綜合營業用電小計,**,131,30240
112,1,211,莒光,12低壓綜合用電小計,**,397,83040
112,1,211,莒光,13低壓裝置電力,*,0,0
112,1,211,莒光,14低壓需量電力,20,283,23015
112,1,211,莒光,15低壓電力小計,**,283,23015
112,1,211,莒光,16高壓電力,*,100,47130
112,1,211,莒光,17高壓電動車,*,0,0
112,1,211,莒光,18特高壓電力,*,0,0
112,1,211,莒光,19高＆特高壓電力小計,**,100,47130
112,1,211,莒光,20電力小計,**,383,70145
112,1,211,莒光,21綜合＆電力小計,**,780,153185
112,1,211,莒光,22電燈＆綜合＆電力小計,**,946,510080
112,1,211,莒光,23臨時電燈,*,0,0
112,1,211,莒光,24臨時電力,*,0,0
112,1,211,莒光,25臨時用電小計,**,0,0
112,1,211,莒光,26總計（含臨時用電）,**,946,510080
112,1,211,莒光,27表燈合計,**,166,356895
112,1,211,莒光,28綜合＆電力合計,**,780,153185
112,1,212,東引,1表燈非營業用,396,45,690047
112,1,212,東引,2表燈營業用,134,77,311260
112,1,212,東引,3表燈小計,**,122,1001307
112,1,212,東引,4低壓綜合裝置非營業用,*,0,0
112,1,212,東引,5低壓綜合需量非營業用,17,744,187923
112,1,212,東引,6低壓電動車非營業用,*,0,0
112,1,212,東引,7低壓綜合非營業用電小計,**,744,187923
112,1,212,東引,8低壓綜合裝置營業用,*,0,0
112,1,212,東引,9低壓綜合需量營業用,6,164,33720
112,1,212,東引,10低壓電動車營業用,*,0,0
112,1,212,東引,11低壓綜合營業用電小計,**,164,33720
112,1,212,東引,12低壓綜合用電小計,**,908,221643
112,1,212,東引,13低壓裝置電力,*,125,7304
112,1,212,東引,14低壓需量電力,7,53,3368
112,1,212,東引,15低壓電力小計,**,178,10672
112,1,212,東引,16高壓電力,9,1575,385470
112,1,212,東引,17高壓電動車,*,0,0
112,1,212,東引,18特高壓電力,*,0,0
112,1,212,東引,19高＆特高壓電力小計,**,1575,385470
112,1,212,東引,20電力小計,**,1753,396142
112,1,212,東引,21綜合＆電力小計,**,2661,617785
112,1,212,東引,22電燈＆綜合＆電力小計,**,2783,1619092
112,1,212,東引,23臨時電燈,*,0,0
112,1,212,東引,24臨時電力,*,0,0
112,1,212,東引,25臨時用電小計,**,0,0
112,1,212,東引,26總計（含臨時用電）,**,2783,1619092
112,1,212,東引,27表燈合計,**,122,1001307
112,1,212,東引,28綜合＆電力合計,**,2661,617785
112,1,220,板橋,1表燈非營業用,245044,2696,90467448
112,1,220,板橋,2表燈營業用,20769,41691,30399265
112,1,220,板橋,3表燈小計,**,44387,120866713
112,1,220,板橋,4低壓綜合裝置非營業用,*,0,0
112,1,220,板橋,5低壓綜合需量非營業用,1238,48781,6901169
112,1,220,板橋,6低壓電動車非營業用,*,0,0
112,1,220,板橋,7低壓綜合非營業用電小計,**,48781,6901169
112,1,220,板橋,8低壓綜合裝置營業用,*,201,12727
112,1,220,板橋,9低壓綜合需量營業用,1079,47065,8397228
112,1,220,板橋,10低壓電動車營業用,*,0,0
112,1,220,板橋,11低壓綜合營業用電小計,**,47266,8409955
112,1,220,板橋,12低壓綜合用電小計,**,96047,15311124
112,1,220,板橋,13低壓裝置電力,81,852,74070
112,1,220,板橋,14低壓需量電力,325,12164,1962467
112,1,220,板橋,15低壓電力小計,**,13016,2036537
112,1,220,板橋,16高壓電力,173,126077,31217358
112,1,220,板橋,17高壓電動車,*,0,0
112,1,220,板橋,18特高壓電力,*,27636,7760722
112,1,220,板橋,19高＆特高壓電力小計,**,153713,38978080
112,1,220,板橋,20電力小計,**,166729,41014617
112,1,220,板橋,21綜合＆電力小計,**,262776,56325741
112,1,220,板橋,22電燈＆綜合＆電力小計,**,307163,177192454
112,1,220,板橋,23臨時電燈,37,0,87073
112,1,220,板橋,24臨時電力,106,8460,900904
112,1,220,板橋,25臨時用電小計,**,8460,987977
112,1,220,板橋,26總計（含臨時用電）,**,307163,178180431
112,1,220,板橋,27表燈合計,**,44387,120953786
112,1,220,板橋,28綜合＆電力合計,**,262776,57226645
112,1,221,汐止,1表燈非營業用,110596,1642,32900341
112,1,221,汐止,2表燈營業用,10402,22434,19611886
112,1,221,汐止,3表燈小計,**,24076,52512227
112,1,221,汐止,4低壓綜合裝置非營業用,*,0,0
112,1,221,汐止,5低壓綜合需量非營業用,1118,42573,6040561
112,1,221,汐止,6低壓電動車非營業用,*,240,0
112,1,221,汐止,7低壓綜合非營業用電小計,**,42813,6040561
112,1,221,汐止,8低壓綜合裝置營業用,*,0,0
112,1,221,汐止,9低壓綜合需量營業用,462,24461,5297871
112,1,221,汐止,10低壓電動車營業用,*,0,0
112,1,221,汐止,11低壓綜合營業用電小計,**,24461,5297871
112,1,221,汐止,12低壓綜合用電小計,**,67274,11338432
112,1,221,汐止,13低壓裝置電力,17,233,29241
112,1,221,汐止,14低壓需量電力,779,47714,8316352
112,1,221,汐止,15低壓電力小計,**,47947,8345593
112,1,221,汐止,16高壓電力,124,90282,17747525
112,1,221,汐止,17高壓電動車,*,3310,212800
112,1,221,汐止,18特高壓電力,*,9700,3280800
112,1,221,汐止,19高＆特高壓電力小計,**,103292,21241125
112,1,221,汐止,20電力小計,**,151239,29586718
112,1,221,汐止,21綜合＆電力小計,**,218513,40925150
112,1,221,汐止,22電燈＆綜合＆電力小計,**,242589,93437377
112,1,221,汐止,23臨時電燈,24,0,5668
112,1,221,汐止,24臨時電力,31,1623,294999
112,1,221,汐止,25臨時用電小計,**,1623,300667
112,1,221,汐止,26總計（含臨時用電）,**,242589,93738044
112,1,221,汐止,27表燈合計,**,24076,52517895
112,1,221,汐止,28綜合＆電力合計,**,218513,41220149
112,1,222,深坑,1表燈非營業用,12394,139,5587164
112,1,222,深坑,2表燈營業用,1262,2658,3094364
112,1,222,深坑,3表燈小計,**,2797,8681528
112,1,222,深坑,4低壓綜合裝置非營業用,*,0,0
112,1,222,深坑,5低壓綜合需量非營業用,78,2449,347119
112,1,222,深坑,6低壓電動車非營業用,*,0,0
112,1,222,深坑,7低壓綜合非營業用電小計,**,2449,347119
112,1,222,深坑,8低壓綜合裝置營業用,*,0,0
112,1,222,深坑,9低壓綜合需量營業用,70,3389,852015
112,1,222,深坑,10低壓電動車營業用,*,0,0
112,1,222,深坑,11低壓綜合營業用電小計,**,3389,852015
112,1,222,深坑,12低壓綜合用電小計,**,5838,1199134
112,1,222,深坑,13低壓裝置電力,26,205,74361
112,1,222,深坑,14低壓需量電力,56,2699,375720
112,1,222,深坑,15低壓電力小計,**,2904,450081
112,1,222,深坑,16高壓電力,13,6007,1208805
112,1,222,深坑,17高壓電動車,*,691,111400
112,1,222,深坑,18特高壓電力,*,0,0
112,1,222,深坑,19高＆特高壓電力小計,**,6698,1320205
112,1,222,深坑,20電力小計,**,9602,1770286
